4 10 17.0236
4 11 18.4884
4 12 19.3757
4 13 19.7456
4 14 20.0526
4 15 20.3083
4 16 20.6584
4 17 21.4919
4 18 22.3083
4 19 22.7440
4 20 23.0429
4 21 23.5803
4 22 23.6550
4 23 24.3257
4 24 24.3794
4 25 25.1611
4 26 25.1749
4 27 25.4638
4 28 25.7119
4 29 25.7633
4 30 25.7827
4 31 26.2691
4 32 26.3470
4 33 26.7561
4 34 26.7072
4 35 26.8621
4 36 27.0220
4 37 27.1238
4 38 27.4519
4 39 27.6637
4 40 27.7187
4 41 28.1528
4 42 28.0451
4 43 28.1492
4 44 28.4046
4 45 28.6086
4 46 29.0188
4 47 29.2009
4 48 29.6099
4 49 29.7395
4 50 29.7511
4 51 30.2536
4 52 29.9960
4 53 29.9522
4 54 29.9445
4 55 29.7306
4 56 29.7710
4 57 29.2896
4 58 29.7826
4 59 29.5210
4 60 29.8702
5 1 20.9980
5 2 20.8310
5 3 20.2092
5 4 19.4845
5 5 18.7755
5 6 17.3875
5 7 13.1130
5 8 6.5207
5 10 6.8855
5 11 13.7756
5 12 16.8906
5 13 18.4347
5 14 19.4899
5 15 19.7455
5 16 20.0956
5 17 20.9946
5 18 21.8383
5 19 22.2961
5 20 22.5993
5 21 23.1879
5 22 23.3418
5 23 24.0125
5 24 24.0662
5 25 24.8479
5 26 24.8630
5 27 25.1520
5 28 25.4001
5 29 25.4514
5 30 25.4708
5 31 25.9573
5 32 26.0351
5 33 26.4749
5 34 26.4724
5 35 26.6354
5 36 26.7954
5 37 26.9037
5 38 27.2350
5 39 27.4468
5 40 27.5019
5 41 27.9360
5 42 27.8282
5 43 27.9323
5 44 28.1877
5 45 28.3918
5 46 28.8019
5 47 28.9840
5 48 29.3930
5 49 29.5227
5 50 29.5342
5 51 30.0367
5 52 29.7792
5 53 29.7354
5 54 29.7277
5 55 29.5137
5 56 29.5541
5 57 29.0728
5 58 29.5658
5 59 29.3042
5 60 29.6534
6 1 21.9519
6 2 21.7849
6 3 21.1631
6 4 21.2663
6 5 20.9131
6 6 20.3090
6 7 18.4884
6 8 17.4964
6 9 13.7756
6 10 7.1906
6 12 6.7234
6 13 13.3374
6 14 17.5178
6 15 18.6524
6 16 19.3503
6 17 20.3885
6 18 21.2800
6 19 21.7378
6 20 22.0410
6 21 22.6367
6 22 22.8156
6 23 23.4863
6 24 23.5400
6 25 24.3217
6 26 24.3396
6 27 24.6285
6 28 24.8766
6 29 24.9279
6 30 25.0365
6 31 25.5229
6 32 25.6008
6 33 26.0453
6 34 26.0598
6 35 26.2593
6 36 26.5146
6 37 26.6303
6 38 26.9932
6 39 27.2049
6 40 27.2600
6 41 27.6941
6 42 27.5864
6 43 27.6904
6 44 27.9458
6 45 28.1499
6 46 28.5601
6 47 28.7421
6 48 29.1512
6 49 29.2808
6 50 29.2923
6 51 29.7948
6 52 29.5373
6 53 29.4935
6 54 29.4858
6 55 29.2718
6 56 29.3122
6 57 28.8309
6 58 29.3239
6 59 29.0623
6 60 29.4115
7 1 22.1800
7 2 22.0130
7 3 21.3912
7 4 21.4944
7 5 21.1710
7 6 20.8267
7 7 19.7456
7 8 19.5170
7 9 18.4347
7 10 17.4615
7 11 13.3374
7 12 6.6140
7 14 6.6535
7 15 13.0546
7 16 16.5506
7 17 18.4192
7 18 19.5055
7 19 20.2844
7 20 20.5956
7 21 21.1914
7 22 21.4300
7 23 22.2511
7 24 22.3528
7 25 23.1388
7 26 23.2735
7 27 23.5625
7 28 23.8106
7 29 23.8619
7 30 24.0207
7 31 24.5072
7 32 24.5850
7 33 25.0296
7 34 25.0440
7 35 25.2435
7 36 25.5085
7 37 25.6338
7 38 26.0158
7 39 26.2787
7 40 26.3614
7 41 26.7955
7 42 26.7077
7 43 26.8147
7 44 27.0700
7 45 27.2741
7 46 27.6843
7 47 27.8664
7 48 28.2754
7 49 28.4050
7 50 28.4166
7 51 28.9191
7 52 28.6615
7 53 28.6177
7 54 28.6100
7 55 28.3961
7 56 28.4365
7 57 27.9551
7 58 28.4481
7 59 28.1865
7 60 28.5357
8 1 22.5416
8 2 22.3830
8 3 21.7925
8 4 21.8957
8 5 21.6216
8 6 21.3894
8 7 20.3083
8 8 20.0797
8 9 19.7455
8 10 19.3938
8 11 18.6524
8 12 16.4123
8 13 13.0546
8 14 6.7680
8 16 6.4292
8 17 13.4900
8 18 17.0757
8 19 18.8597
8 20 19.5402
8 21 20.5152
8 22 20.7539
8 23 21.5865
8 24 21.6896
